name,lat,lon,url,instagram_url,x_url
道後温泉,33.852032516388626,132.78547597184294,https://dogo.jp/,,
こんぴら温泉郷,34.18891430784583,133.81862777946247,https://www.my-kagawa.jp/point/78/,,
鞆の浦温泉,34.38458867437832,133.382883222711,https://dive-hiroshima.com/explore/183/,,
湯田温泉,34.16443535111498,131.45670846161056,https://yudaonsen.com/,,
