name,lat,lon,url,instagram_url,x_url
安芸津 万葉火 <br>&nbsp;&nbsp;(11月),34.30175804543103,132.78376849993867,https://adeac.jp/higashihiroshima-lib/texthtml/d100040/mp000040-100040/ht080030,,
因島 水軍まつり <br>&nbsp;(8月 9月),34.35783044324553,133.1671374790617,https://0845.boo.jp/suigun/,,
瀬戸内国際芸術祭,34.445973125968415,134.04353423278386,https://setouchi-artfest.jp/,,
